Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.99765,0.999097382408986,0.9962,0.9976465875519503,0.99997363,0.9991,0.9962,0.9953041852628985,0.9953,1193.748511314392,22.19156241416931,901.2434377865166
