Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.99795,0.9981990995497749,0.9977,0.997949487371843,0.9999689950000001,0.9982,0.9977,0.9959001244875233,0.9959,1148.5072419643402,20.203655242919922,989.9198813050778
