Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.963775,0.9747172322022621,0.95225,0.9633526391663927,0.995932465,0.9753,0.95225,0.9277965030470515,0.92755,1434.6764414310455,36.59170055389404,1093.1440571089624
