Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.9673,0.9591726441977007,0.97615,0.9675868563215543,0.99626876375,0.95845,0.97615,0.9347464348253233,0.9346,1472.6406607627869,32.109665393829346,1245.7308261981134
