Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.9976,0.9984972951312362,0.9967,0.9975978380542488,0.9999674000000001,0.9985,0.9967,0.9952016122279177,0.9952,1185.9002361297607,23.3181414604187,857.7012895281098
