Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.96605,0.958034398034398,0.9748,0.9663444857496902,0.9961898312499999,0.9573,0.9748,0.9322427606036632,0.9321,1437.506484746933,31.915931701660156,1253.2925679220996
