Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.965475,0.9706759694625613,0.95995,0.9652831896226652,0.99601383375,0.971,0.95995,0.9310068408665493,0.9309499999999999,1448.6252813339233,37.62036061286926,1063.2540291577297
