Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.9674,0.9644276629570747,0.9706,0.9675039872408293,0.9963137850000001,0.9642,0.9706,0.9348191452921454,0.9348,1374.548612356186,28.540854454040527,1401.4997366113264
