Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.99785,0.997999399819946,0.9977,0.9978496774516178,0.99997868,0.998,0.9977,0.9957000448065031,0.9957,1188.2307546138763,23.33214044570923,857.186679744935
