Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.9675,0.9750533482369678,0.95955,0.9672395544579406,0.9965047200000001,0.97545,0.95955,0.9351182110891814,0.935,1407.3689556121826,26.45191478729248,1512.1778639335414
