Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.962875,0.964058348789413,0.9616,0.9628276051966257,0.9957860812499999,0.96415,0.9616,0.9257530098593661,0.92575,1430.744312286377,32.41849160194397,1233.863700111248
