Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.9583,0.95090515545061,0.9665,0.9586391588970442,0.9909301974999999,0.9501,0.9665,0.9167232892384626,0.9166,6186.359428167343,236.48253750801086,169.14568162837392
