Accuracy,Precision,Recall,F1,AUC,Specificity,Sensitivity,MCC,Kappa,Training_Time,Inference_Time,FPS
0.968175,0.9717841487378445,0.96435,0.9680528019675257,0.9965139825,0.972,0.96435,0.9363773999740795,0.93635,1412.2677373886108,27.86531925201416,1435.476106993058
